,galex_objid,sdss_objid,u,g,r,i,z,nuv_mag,eu,eg,er,ei,ez,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,c,rs,pred
28150,6.37651014151727e+18,1.23766624520962e+18,20.853370666500002,19.5298881531,18.9851646423,18.6995735168,18.5450496674,0.4387930632,0.3419045806,0.23652800920000003,0.1757656485,0.1307373494,21.831644058200002,0.9782733917,2.3017559051,2.8464794158999998,3.1320705414,3.2865943908,1.3234825134000001,1.8682060241999998,2.1537971497,2.3083209990999998,0.5447235108,0.8303146362999999,0.9848384856999999,0.2855911255,0.4401149749,0.1545238494,0,-0.00039212569999999997,0
28151,6.40264326301929e+18,1.23766624520982e+18,21.3226852417,20.0255279541,19.8428478241,19.9814605713,19.800786972,0.3211448491,0.2502338886,0.17311064899999998,0.1286397725,0.09568434949999999,22.700668335,1.3779830933000001,2.6751403809,2.8578205109,2.7192077637,2.899881363,1.2971572876000002,1.4798374176,1.3412246704000002,1.5218982697,0.18268013,0.044067382800000006,0.22474098210000001,-0.1386127472,0.0420608521,0.1806735993,0,-0.0008031729,0
28152,6.37651014151727e+18,1.23766624520995e+18,21.8602867126,20.4614677429,19.926202774,19.7075748444,19.5553379059,0.3509446681,0.2734537125,0.1891740113,0.14057655630000002,0.1045631319,21.606992721599998,-0.253293991,1.1455249787000001,1.6807899476,1.8994178771999999,2.0516548157,1.3988189697,1.9340839386000002,2.1527118682,2.3049488066999997,0.5352649689,0.7538928985,0.906129837,0.21862792960000002,0.3708648681,0.1522369385,0,-0.000244711,0
28153,6.40183402246125e+18,1.23766624574433e+18,19.6973133087,18.0921993256,17.3576335907,17.1160907745,16.9498577118,0.7883456349,0.6142736077000001,0.42495164280000003,0.3157846034,0.2348857373,23.569889068600002,3.8725757599,5.477689742999999,6.212255477899999,6.453798294099999,6.620031356799999,1.6051139831,2.339679718,2.5812225341999997,2.7474555969,0.7345657349,0.9761085510999999,1.1423416138,0.2415428162,0.4077758789,0.1662330627,0,-6.11593350186013e-05,0
28154,6.3793600509604e+18,1.23766624574479e+18,18.3054294586,16.9886417389,16.9386005402,17.049156189,16.9935836792,0.3088606,0.24066209789999998,0.1664889306,0.12371911109999999,0.0920242891,19.8740024567,1.5685729981,2.8853607178,2.9354019164999996,2.8248462677,2.8804187775,1.3167877197,1.3668289184,1.2562732695999999,1.3118457794,0.050041198700000004,-0.0605144501,-0.0049419403,-0.1105556488,-0.054983139,0.0555725098,0,-0.0008059711999999999,0
28155,6.4026432630193e+18,1.23766624574669e+18,21.2068214417,20.1750888824,20.1031322479,20.251077652,20.1825771332,0.35967639090000003,0.2802574039,0.1938807666,0.1440741867,0.1071647331,22.6935825348,1.4867610931,2.5184936524,2.5904502869,2.4425048828,2.5110054016,1.0317325593,1.1036891938,0.9557437897,1.0242443085,0.0719566345,-0.0759887696,-0.0074882507999999995,-0.1479454041,-0.0794448853,0.0685005188,0,-0.00045154230000000003,0
28156,6.4026080786472e+18,1.23766624574688e+18,17.9317550659,16.1788349152,15.4323139191,15.110179901099999,14.980071067799999,0.3419522643,0.2664468884,0.18432672320000001,0.1369744986,0.1018838659,22.3729572296,4.4412021637,6.1941223144,6.9406433105,7.2627773285,7.3928861618,1.7529201506999998,2.4994411468,2.8215751648,2.9516839981,0.7465209961,1.0686550141,1.1987638474,0.322134018,0.4522428513,0.1301088333,0,-0.0002513739,0
28157,6.4026080786472e+18,1.23766624574702e+18,17.6588802338,15.624026298499999,14.8015871048,14.4816637039,14.3191184998,0.3189336061,0.2485109121,0.1719186902,0.1277540177,0.09502551699999999,23.6713695526,6.0124893188,8.0473432541,8.8697824478,9.1897058487,9.3522510528,2.0348539353,2.857293129,3.1772165299,3.3397617339999996,0.8224391937000001,1.1423625946,1.3049077987,0.3199234009,0.482468605,0.1625452041,0,-0.0001535444,0
28158,6.4026080786472e+18,1.23766624574722e+18,21.5374927521,20.622915267899998,20.4430561066,20.388374328599998,20.1327915192,0.3264267445,0.2543494999,0.1759578139,0.1307555139,0.0972580761,23.490688324,1.9531955719,2.8677730561000003,3.0476322174,3.1023139954000003,3.3578968048,0.9145774842000001,1.0944366454999999,1.1491184235,1.4047012329,0.1798591613,0.2345409393,0.4901237487,0.054681778,0.31026458739999996,0.2555828094,0,-0.0006829386,0
28159,6.40257289427511e+18,1.23766624574728e+18,19.9437999725,18.639945983900002,18.0629043579,17.9490795135,17.8753681183,0.3419005871,0.2664066255,0.184298858,0.1369538009,0.101868473,22.5383071899,2.5945072174,3.898361206,4.475402831999999,4.5892276764,4.6629390716,1.3038539886,1.8808956146,1.994720459,2.0684318542,0.577041626,0.6908664704,0.7645778656000001,0.1138248444,0.18753623960000002,0.0737113952,0,-0.0002342728,0
28162,4.47387116968293e+18,1.23766624575416e+18,20.999818801900002,20.2605285645,19.9946193695,19.962081909200002,19.8673591614,0.37461462619999997,0.2918971777,0.20193313059999998,0.15005795660000001,0.111615546,22.618572235100004,1.6187534332,2.3580436706,2.6239528656,2.6564903259,2.7512130737000002,0.7392902374,1.0051994324,1.0377368927,1.1324596405,0.265909195,0.29844665530000003,0.39316940310000004,0.0325374603,0.1272602081,0.09472274779999999,0,0.0001231701,0
28163,6.37936003378054e+18,1.23766624628074e+18,19.0047111511,18.1026229858,17.5735225677,17.5256023407,17.1661186218,0.6979157925,0.5438112617,0.3762061,0.27956146,0.2079423666,21.631284713699998,2.6265735626,3.5286617279000003,4.057762146,4.1056823730000005,4.4651660919,0.9020881653,1.4311885834,1.4791088103999999,1.8385925293,0.5291004181,0.5770206451,0.936504364,0.047920227,0.4074039459,0.3594837189,0,-0.0003079991,0
28164,6.40183402246125e+18,1.23766624628101e+18,19.0573005676,17.7784233093,17.3315162659,16.9372787476,16.7691230774,0.7742094994,0.6032587886,0.417331636,0.3101221323,0.2306738943,23.215009689299997,4.1577091217,5.43658638,5.8834934234,6.2777309417,6.445886611900001,1.2788772582999999,1.7257843016999999,2.12002182,2.2881774902000003,0.44690704340000004,0.8411445617000001,1.0093002319,0.3942375183,0.5623931885,0.1681556702,0,1.2291738130443301e-05,0
28165,6.40183402246125e+18,1.2376662462812e+18,20.413869857799998,19.519821167,19.2844467163,18.9799232483,18.8458518982,0.669858098,0.521948874,0.3610818088,0.26832249760000004,0.1995826364,22.512269973800002,2.098400116,2.9924488068,3.2278232575,3.5323467255,3.6664180756,0.8940486907999999,1.1294231415,1.4339466095,1.5680179596000001,0.23537445070000002,0.5398979186999999,0.6739692688,0.304523468,0.4385948181,0.1340713501,0,-0.0005131406,0
28166,6.40183402246125e+18,1.23766624628127e+18,19.0570011139,17.679677963299998,17.3425273895,17.0799255371,17.0148048401,0.5144878626,0.40088546280000004,0.2773306966,0.2060864419,0.15329045060000002,23.1662769318,4.1092758179,5.4865989685,5.8237495423,6.0863513947,6.1514720917,1.3773231506,1.7144737244,1.9770755768000001,2.0421962738,0.3371505738,0.5997524262,0.6648731232,0.2626018524,0.3277225494,0.065120697,0,-0.0002547252,0
28167,6.40183402246125e+18,1.23766624628133e+18,19.3431472778,17.9134960175,17.528398513800003,17.3164405823,17.1409091949,0.46948820350000003,0.36582201719999996,0.2530739903,0.18806108829999998,0.1398829073,23.300579070999998,3.9574317932,5.3870830535000005,5.7721805572000005,5.9841384887,6.1596698761,1.4296512603,1.814748764,2.0267066955,2.2022380829,0.38509750369999995,0.5970554352,0.7725868226,0.21195793149999997,0.3874893189,0.1755313874,0,-4.6446e-05,0
28168,6.37936004129672e+18,1.23766624628133e+18,16.970939636199997,15.938734054600001,15.804526329000002,15.599656105,15.564397811900001,0.4770722985,0.37173148990000004,0.2571621239,0.1910990179,0.1421425641,18.951385498,1.9804458618,3.0126514434,3.146859169,3.3517293930000003,3.3869876861000003,1.0322055816,1.1664133072,1.3712835312,1.4065418243,0.1342077256,0.3390779496,0.37433624270000004,0.204870224,0.24012851710000002,0.0352582931,0,-0.0006333587,0
28169,6.37936004129673e+18,1.23766624628159e+18,16.5393943787,15.2638378143,15.7533397675,15.4890146255,15.525819778399999,0.40957766770000004,0.31914013620000004,0.2207796723,0.1640629619,0.12203270199999999,17.9457702637,1.406375885,2.6819324494,2.1924304962,2.4567556381999998,2.4199504853000002,1.2755565644,0.7860546112000001,1.0503797531999999,1.0135746003,-0.4895019532,-0.22517681120000002,-0.2619819641,0.264325142,0.22751998910000001,-0.0368051529,0,-0.0002287057,0
28170,6.37936004988666e+18,1.23766624628179e+18,18.1612854004,18.3144989014,18.7796382904,19.1270179749,19.3550071716,0.3636916578,0.2833860815,0.1960451752,0.1456825733,0.1083610728,17.8726329803,-0.28865242010000003,-0.4418659211,-0.9070053101000001,-1.2543849945999999,-1.4823741913,-0.153213501,-0.61835289,-0.9657325745,-1.1937217712000001,-0.46513938899999996,-0.8125190735,-1.0405082702,-0.3473796845,-0.5753688812,-0.2279891967,0,-0.0001348089,0
28171,6.37936004988666e+18,1.23766624628218e+18,18.9109840393,17.665599823,17.7758998871,17.9107112885,18.0139045715,0.4130405784,0.3218384385,0.2226463258,0.1654500812,0.1230644658,20.3961143494,1.4851303101,2.7305145264,2.6202144623,2.4854030609,2.3822097779,1.2453842163,1.1350841522,1.0002727508,0.8970794678,-0.1103000641,-0.24511146550000001,-0.34830474850000004,-0.1348114014,-0.23800468440000003,-0.10319328300000001,0,-0.0003412978,0
28172,6.4026080786472e+18,1.23766624628382e+18,21.3446140289,20.5270614624,20.185049057,20.025302887,20.1494960785,0.43950095770000003,0.342456162,0.23690959809999998,0.17604921760000003,0.1309482753,23.5207519531,2.1761379242,2.9936904906999997,3.3357028961,3.4954490661,3.3712558745999996,0.8175525665000001,1.1595649719,1.3193111418999999,1.1951179504,0.3420124054,0.5017585754,0.3775653839,0.15974617,0.0355529785,-0.12419319150000001,0,-4.7463814553339e-05,0
28173,6.37651014044353e+18,1.23766624628402e+18,19.4012527466,18.2902107239,17.754831314100002,17.6089897156,17.5847053528,0.3636100888,0.2833225131,0.1960012019,0.1456498951,0.108336769,21.938449859600002,2.537197113,3.6482391357,4.1836185455,4.329460144,4.3537445068,1.1110420227,1.6464214325,1.7922630309999998,1.8165473937999999,0.5353794098,0.6812210083,0.7055053711,0.1458415985,0.1701259613,0.024284362799999997,0,6.34993994026445e-05,0
28174,6.37651015010721e+18,1.23766624628421e+18,18.3522644043,17.0795383453,16.6299304962,16.4617195129,16.400510788,0.3303542137,0.2574097514,0.1780748814,0.1323287189,0.0984282568,21.3205776215,2.9683132172000004,4.2410392762,4.6906471253,4.8588581086,4.9200668335,1.272726059,1.7223339081,1.8905448913999998,1.9517536163,0.44960784909999996,0.6178188324,0.6790275573000001,0.16821098329999998,0.22941970820000002,0.061208724900000004,0,-0.0001474771,0
28175,6.37651015010721e+18,1.23766624628421e+18,18.3522644043,17.0795383453,16.6299304962,16.4617195129,16.400510788,0.3303542137,0.2574097514,0.1780748814,0.1323287189,0.0984282568,21.3205776215,2.9683132172000004,4.2410392762,4.6906471253,4.8588581086,4.9200668335,1.272726059,1.7223339081,1.8905448913999998,1.9517536163,0.44960784909999996,0.6178188324,0.6790275573000001,0.16821098329999998,0.22941970820000002,0.061208724900000004,0,-0.0001394468,0
28176,6.38798021890094e+18,1.23766624631069e+18,19.8553886414,19.421163559,18.9438476563,18.7186164856,18.7587356567,0.2949315012,0.22980862859999998,0.1589805484,0.1181395799,0.0878741443,22.7928695679,2.9374809264999997,3.3717060089,3.8490219116000004,4.0742530823,4.0341339112,0.4342250824,0.9115409851,1.1367721558,1.0966529847,0.4773159027,0.7025470734,0.6624279022999999,0.2252311707,0.18511199960000002,-0.040119171099999996,0,-0.0003086558,1
28181,6.37735450953908e+18,1.23766627366568e+18,21.1418228149,20.5861930847,20.5162277222,20.5286560059,20.8470668793,0.31126177309999997,0.2425330728,0.16778326030000001,0.1246809363,0.09273970869999999,22.0520572662,0.9102344512999999,1.4658641815,1.535829544,1.5234012603,1.2049903869,0.5556297302000001,0.6255950927,0.613166809,0.29475593559999996,0.0699653625,0.0575370788,-0.2608737946,-0.0124282837,-0.3308391571,-0.3184108734,0,3.23446474794764e-05,0
28182,6.37735450953908e+18,1.23766627366568e+18,21.1418228149,20.5861930847,20.5162277222,20.5286560059,20.8470668793,0.31126177309999997,0.2425330728,0.16778326030000001,0.1246809363,0.09273970869999999,22.0520572662,0.9102344512999999,1.4658641815,1.535829544,1.5234012603,1.2049903869,0.5556297302000001,0.6255950927,0.613166809,0.29475593559999996,0.0699653625,0.0575370788,-0.2608737946,-0.0124282837,-0.3308391571,-0.3184108734,0,-5.939999999999999e-07,0
28202,6.38798027044055e+18,1.23766627420242e+18,23.729763030999997,24.5032234192,22.3900794983,20.9186592102,19.5320262909,0.3169049323,0.246930182,0.1708251536,0.1269413978,0.09442108119999999,21.938993454000002,-1.7907695769999998,-2.5642299652,-0.4510860443,1.0203342438,2.4069671631,-0.7734603882,1.3396835327,2.8111038207999997,4.1977367401,2.1131439209000002,3.584564209,4.9711971283,1.4714202881,2.8580532074000002,1.3866329193,0,-8.12413854873739e-05,0
28207,6.37735450846534e+18,1.23766627420281e+18,21.613830566399997,20.7877044678,20.583814621,20.5505561829,20.6572494507,0.3651615083,0.2845313549,0.19683748480000002,0.146271348,0.1087990105,23.114614486700003,1.5007839203,2.3269100189,2.5307998656999997,2.5640583038,2.457365036,0.8261260986,1.0300159454,1.0632743835,0.9565811156999999,0.2038898468,0.23714828489999998,0.13045501710000001,0.0332584381,-0.0734348297,-0.10669326779999999,0,0.0001047864,0
28208,6.3773545277927e+18,1.23766627420314e+18,22.3288097382,21.1261672974,20.7025966644,20.4454059601,20.084899902300002,0.5449331403000001,0.4246082008,0.2937420011,0.2182817757,0.1623615474,21.9316768646,-0.3971328736,0.8055095672,1.2290802001999999,1.4862709045,1.8467769622999999,1.2026424408,1.6262130738,1.8834037781,2.2439098359,0.423570633,0.6807613373,1.0412673951,0.2571907043,0.6176967621,0.3605060578,0,-0.0006821103999999999,1
28230,6.39961740701965e+18,1.23766627420622e+18,22.6520290375,21.807466506999997,21.7472782135,21.7225875854,22.450378418000003,0.4636344314,0.36126080159999996,0.24991855030000001,0.1857162714,0.13813878599999999,22.3231182098,-0.3289108277,0.5156517028000001,0.5758399963,0.6005306243999999,-0.1272602082,0.8445625305,0.9047508240000001,0.9294414521,0.2016506195,0.0601882935,0.0848789216,-0.642911911,0.0246906281,-0.7031002045,-0.7277908326000001,0,0.0003826002,0
28232,6.37717862633335e+18,1.23766627420694e+18,21.6277427673,20.5586929321,20.1770153046,19.966966629,19.883152008099998,0.601123035,0.4683910012,0.3240307271,0.24078954760000001,0.1791031957,22.489370346100003,0.8616275788,1.930677414,2.3123550415,2.5224037171,2.606218338,1.0690498352,1.4507274627000002,1.6607761383000001,1.7445907591999998,0.3816776275,0.5917263031000001,0.6755409240000001,0.21004867559999998,0.2938632965,0.0838146209,0,-0.0001102221,0
28236,6.38798026507184e+18,1.23766627473864e+18,21.648029327399996,20.5365047455,20.2610244751,20.0740661621,19.7951869965,0.3145134151,0.24506671730000001,0.1695360243,0.1259834319,0.09370853009999999,22.3833332062,0.7353038787999999,1.8468284606999998,2.1223087311,2.3092670441,2.5881462097,1.1115245819,1.3870048522999998,1.5739631653,1.8528423309,0.2754802704,0.46243858340000005,0.741317749,0.18695831300000001,0.4658374786,0.2788791656,0,-0.0001284024,1
28238,4.5291106338624e+18,1.23766627473883e+18,22.039068221999997,21.3890914917,21.227802276600002,21.2291164398,20.9470787048,0.3497143388,0.2724950612,0.18851080539999998,0.1400837302,0.1041965634,23.8474292755,1.8083610534999999,2.4583377838,2.6196269989,2.6183128357,2.9003505707,0.6499767303,0.8112659454000001,0.8099517822,1.0919895172,0.1612892151,0.1599750519,0.44201278689999995,-0.0013141632,0.2807235718,0.282037735,0,0.0009656811,0
28243,3.79143508844662e+18,1.23766627473975e+18,22.169713974,21.1871986389,20.7538490295,20.577295303299998,20.3728637695,0.4572899044,0.3563171923,0.2464985847,0.1831748635,0.13624843960000002,23.6111888885,1.4414749144999999,2.4239902496,2.8573398589999996,3.0338935852,3.2383251189999998,0.9825153351000001,1.4158649444999998,1.5924186706999999,1.7968502044999999,0.4333496094,0.6099033356,0.8143348694,0.1765537262,0.38098526,0.20443153379999998,0,5.943935320829039e-05,0
28264,3.04985407793031e+18,1.23766627474172e+18,21.4674911499,20.2958507538,19.9761314392,19.839260101300003,19.665847778299998,0.4126519263,0.3215355873,0.22243683039999998,0.16529440880000001,0.1229486689,23.683078765900003,2.215587616,3.3872280120999996,3.7069473267000004,3.8438186645999997,4.0172309876,1.1716403961,1.4913597106999998,1.6282310486000002,1.8016433716,0.3197193146,0.4565906525,0.6300029755,0.1368713379,0.3102836609,0.173412323,0,-0.0006475289,0
28271,6.37717858123619e+18,1.23766627474217e+18,22.442647934,21.4983253479,21.1197376251,20.9165210724,20.8068523407,0.4479472339,0.34903743859999997,0.24146248399999998,0.17943251129999999,0.13346482810000002,22.124874115,-0.31777381899999996,0.6265487671,1.0051364899,1.2083530426,1.3180217743,0.9443225861,1.3229103089,1.5261268615999999,1.6357955933000001,0.3785877228,0.5818042755,0.6914730071999999,0.2032165527,0.3128852844,0.1096687317,0,-0.0011450368,1
28276,3.84502088713791e+18,1.23766627474375e+18,21.0444488525,20.1984939575,19.7320919037,19.5900592804,19.4533805847,0.46989640590000004,0.36614009740000003,0.25329402089999997,0.18822461370000002,0.1400045305,23.5983772278,2.5539283753,3.3998832702999997,3.8662853241,4.0083179474,4.1449966431,0.845954895,1.3123569488,1.4543895721000002,1.5910682678,0.46640205380000005,0.6084346771,0.7451133728,0.1420326233,0.27871131899999996,0.1366786957,0,-0.0005962662,0
28277,3.05516691811573e+18,1.23766627475115e+18,21.7377243042,20.7406845093,20.7091274261,20.724311828599998,20.6701812744,0.5089610218999999,0.3965789676,0.2743514776,0.2038725615,0.1516437232,24.0588874817,2.3211631775,3.3182029724,3.3497600556,3.3345756531,3.3887062073000003,0.9970397948999999,1.0285968781000001,1.0134124756,1.0675430298,0.031557083199999995,0.0163726807,0.0705032349,-0.0151844025,0.0389461517,0.0541305542,0,-0.0038058596999999998,0
28278,3.05516691811573e+18,1.23766627475115e+18,21.7377243042,20.7406845093,20.7091274261,20.724311828599998,20.6701812744,0.5089610218999999,0.3965789676,0.2743514776,0.2038725615,0.1516437232,24.0588874817,2.3211631775,3.3182029724,3.3497600556,3.3345756531,3.3887062073000003,0.9970397948999999,1.0285968781000001,1.0134124756,1.0675430298,0.031557083199999995,0.0163726807,0.0705032349,-0.0151844025,0.0389461517,0.0541305542,0,-0.0008421892,0
